time,trans_flag,des_cont_state_fl,des_cont_state_fr,des_cont_state_rl,des_cont_state_rr,cont_state_fl,cont_state_fr,cont_state_rl,cont_state_rr,vel_cmd_x,vel_cmd_y,vel_cmd_yaw,base_pos_x,base_pos_y,base_pos_z,base_ang_roll,base_ang_pitch,base_ang_yaw,FL_foot_pos_x,FL_foot_pos_y,FL_foot_pos_z,FR_foot_pos_x,FR_foot_pos_y,FR_foot_pos_z,RL_foot_pos_x,RL_foot_pos_y,RL_foot_pos_z,RR_foot_pos_x,RR_foot_pos_y,RR_foot_pos_z,base_vel_x,base_vel_y,base_vel_z,base_vel_roll,base_vel_pitch,base_vel_yaw,x_vel_err,y_vel_err,z_vel_err,roll_vel_err,pitch_vel_err,yaw_vel_err,cmd_err,cont_err,terr_freq,terr_height,failed,gait_id
0.022,0.0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,-0.00015093302726568202,3.602935519931784e-06,0.3092446365466814,0.00139711936128648,0.001422232395344336,-0.00011140312104118158,0.18291101013875077,0.13204958260642982,0.01734149945455593,0.18290031636731954,-0.1320501427999816,0.01734165676353494,-0.18305078618472048,0.1320505319423721,0.017341203921665632,-0.1830651591207965,-0.13204887881295377,0.017341313630983596,-0.006901821135790381,-0.0004913167605759047,-0.08065760439402225,0.07659488612878496,0.05439768706063955,0.03755165909795585,0.006901821135790381,0.0004913167605759047,0.08065760439402225,0.07659488612878496,0.05439768706063955,0.03755165909795585,0.04494479699432214,0.0,3,0.4,0,0
0.024,0.0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,-0.00016610413575105678,2.3459288983187748e-06,0.30907736869323993,0.0014932035581857479,0.0015339675614238768,-5.0526680138512334e-05,0.18289573628406247,0.1320498013709317,0.017343215909112475,0.1828855911263958,-0.1320499044971513,0.017343377567957063,-0.1830628561792937,0.1320500219246494,0.01734286233965701,-0.18307707492378678,-0.13204937511501408,0.017342975530902666,-0.008021611973358177,-0.0010089303917218922,-0.08663053575766726,0.019400225819753487,0.05742638402396941,0.02315983328087379,0.008021611973358177,0.0010089303917218922,0.08663053575766726,0.019400225819753487,0.05742638402396941,0.02315983328087379,0.03219037564595386,0.0,3,0.4,0,0
0.026000000000000002,0.0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,-0.00018389489375097542,2.2504837777358207e-07,0.3088984322975158,0.0015027149602689107,0.001654819387629347,-2.2434019750269985e-05,0.18287959246311597,0.132049631930835,0.017344953647628225,0.1828696363036754,-0.13205004751692123,0.01734511653969384,-0.1830756765769862,0.13204974676185327,0.017344535459720006,-0.18308974538894648,-0.13204963625715144,0.0173446434361878,-0.009483411782405513,-0.0013806846691540883,-0.09233070604266883,-0.009932417351321514,0.06346771039712146,0.0047499271925396476,0.009483411782405513,0.0013806846691540883,0.09233070604266883,0.009932417351321514,0.06346771039712146,0.0047499271925396476,0.015614023644099247,0.0,3,0.4,0,0
0.028,0.0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,-0.00020392289465483192,-2.971308204053991e-06,0.3087083361776537,0.001465469039327787,0.001787691351830878,-1.9993219601578837e-05,0.182862902642198,0.13204939213184633,0.017346707930809335,0.18285277907916628,-0.13205026146317103,0.017346874737529827,-0.1830891938419201,0.13204955726262116,0.017346219763104853,-0.18310338990625882,-0.13204980284376902,0.01734632558347568,-0.010216925676956623,-0.002098161423853945,-0.09779471423794472,-0.027317215951186247,0.06940788452011865,-0.0025073718625493197,0.010216925676956623,0.002098161423853945,0.09779471423794472,0.027317215951186247,0.06940788452011865,0.0025073718625493197,0.014822458963359887,0.0,3,0.4,0,0
0.03,0.0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,-0.00022501022386680255,-6.147323911575068e-06,0.30850770488185936,0.001462265691556773,0.0019163524490779515,-2.318349567269294e-05,0.18284593664751495,0.13204943390645482,0.017348467764850217,0.18283548527342441,-0.1320501878042773,0.017348648850544268,-0.18310345918029836,0.1320492644721027,0.017347915913004497,-0.18311816818783147,-0.13205007223163368,0.017348030717450363,-0.010498400216390398,-0.0013720526700617762,-0.10287044394378247,0.02411968834342901,0.05924848901285296,-0.0008679454368384359,0.010498400216390398,0.0013720526700617762,0.10287044394378247,0.02411968834342901,0.05924848901285296,0.0008679454368384359,0.01273839832329061,0.0,3,0.4,0,0
0.032,0.0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,-0.0002458760823875566,-7.91777036486658e-06,0.30829721476568495,0.0015533482687321652,0.0020219924574758075,-1.011792382051998e-05,0.18282864704963736,0.13205001207847478,0.017350230953636803,0.1828180822581736,-0.13204957551867388,0.017350435639018447,-0.18311841737389548,0.13204870450721065,0.01734962070497481,-0.1831338967166339,-0.1320505996878675,0.01734976554755968,-0.009952640131429978,-0.000716400282035086,-0.10765744471462922,0.0669363038681502,0.04641149011150899,0.013777038875265048,0.009952640131429978,0.000716400282035086,0.10765744471462922,0.0669363038681502,0.04641149011150899,0.013777038875265048,0.024446079288730112,0.0,3,0.4,0,0
0.034,0.0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,-0.00026592862536364424,-7.772652891679664e-06,0.30807814252940446,0.0017513429948350216,0.0021037640716903283,3.7110752579453585e-05,0.18281076266623106,0.13205117751884593,0.017352000513620236,0.18280070819673025,-0.1320483680152559,0.01735223345901654,-0.18313397037594872,0.13204782383712102,0.01735132985009824,-0.18315011982650303,-0.13205144708376354,0.017351522883416987,-0.009647754622627598,0.0004993549204516684,-0.11145574155148308,0.13095993697459826,0.035438476699430295,0.03332006366122476,0.009647754622627598,0.0004993549204516684,0.11145574155148308,0.13095993697459826,0.035438476699430295,0.03332006366122476,0.04346717320430403,0.0,3,0.4,0,0
0.036000000000000004,0.0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,-0.00028633756959058987,-5.5592302438317505e-06,0.307853085596109,0.002008255331834997,0.002175312939199925,0.00012227075350002364,0.1827922824476931,0.13205271684413789,0.017353780877957137,0.18278312728758328,-0.13204678297426606,0.017354039584161235,-0.18314994263667153,0.1320467455332746,0.01735304289491993,-0.18316668627553798,-0.13205249415007722,0.01735328835001354,-0.010279335320846841,0.001292293281432705,-0.11364823450519211,0.12576957309911083,0.0362729284016737,0.051704801499711274,0.010279335320846841,0.001292293281432705,0.11364823450519211,0.12576957309911083,0.0362729284016737,0.051704801499711274,0.06327643010199083,0.0,3,0.4,0,0
0.038,0.0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,-0.0003082562262922051,-1.8495847157265808e-06,0.30762348198029654,0.00229977914238876,0.002247848872306557,0.00022993455200536538,0.18277322053137857,0.13205429053305512,0.017355569291561318,0.18276478103082594,-0.13204516558698995,0.017355861313154586,-0.18316607065526097,0.13204572930835673,0.017354755235974434,-0.18318356304986455,-0.1320534762235856,0.017355059337218454,-0.011130705827059823,0.001926232689536099,-0.11601088527301893,0.16551599274695064,0.0364932060063374,0.05580365486088551,0.011130705827059823,0.001926232689536099,0.11601088527301893,0.16551599274695064,0.0364932060063374,0.05580365486088551,0.06886059337748143,0.0,3,0.4,0,0
0.04,0.0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,-0.0003325803193771088,2.4747112877996387e-06,0.3073892832012034,0.0026164480537733447,0.002338166341714132,0.00033521204807169397,0.18275335879937873,0.1320555770547513,0.01735737364257134,0.1827455014057808,-0.1320438367392232,0.017357696356142815,-0.1831824251733364,0.1320449157852548,0.017356471069630508,-0.18320051138552804,-0.13205426835614775,0.01735682185672277,-0.01265498301138878,0.001828827124876017,-0.11825304617228001,0.15091273706476344,0.05408250378014754,0.04924779225502522,0.01265498301138878,0.001828827124876017,0.11825304617228001,0.15091273706476344,0.05408250378014754,0.04924779225502522,0.06373160239129003,0.0,3,0.4,0,0
