time,trans_flag,des_cont_state_fl,des_cont_state_fr,des_cont_state_rl,des_cont_state_rr,cont_state_fl,cont_state_fr,cont_state_rl,cont_state_rr,vel_cmd_x,vel_cmd_y,vel_cmd_yaw,base_pos_x,base_pos_y,base_pos_z,base_ang_roll,base_ang_pitch,base_ang_yaw,FL_foot_pos_x,FL_foot_pos_y,FL_foot_pos_z,FR_foot_pos_x,FR_foot_pos_y,FR_foot_pos_z,RL_foot_pos_x,RL_foot_pos_y,RL_foot_pos_z,RR_foot_pos_x,RR_foot_pos_y,RR_foot_pos_z,base_vel_x,base_vel_y,base_vel_z,base_vel_roll,base_vel_pitch,base_vel_yaw,x_vel_err,y_vel_err,z_vel_err,roll_vel_err,pitch_vel_err,yaw_vel_err,cmd_err,cont_err,terr_freq,terr_height,failed,gait_id
0.022,0.0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,-0.0003902916735300312,5.68282096986642e-05,0.30918386580530544,0.0025030134684895723,0.0037682646050880564,0.00030597559241671757,0.18285512758635458,0.1320588726383007,0.01734209964424016,0.18284893151724746,-0.13204125546437087,0.017342304643949896,-0.1829526666367158,0.1310100147020975,0.01734187126889672,-0.18304997905043735,-0.1320499569145357,0.017341062290031406,-0.026072270506568167,0.004238021233542917,-0.07503119482036433,0.09553483298393828,0.17650443473766858,0.023020778633428413,0.026072270506568167,0.004238021233542917,0.07503119482036433,0.09553483298393828,0.17650443473766858,0.023020778633428413,0.0533310703735395,0.0,3,0.4,0,0
0.024,0.0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,-0.0004427981196025189,6.600110054567589e-05,0.30902918491954434,0.0026635853868634003,0.004090314859511501,0.00034800018765341413,0.18283668850393842,0.13205991839145684,0.0173438465289536,0.18283107576741578,-0.13204024825000882,0.017344053266840603,-0.18298313330308477,0.13095963666546503,0.01734351477992943,-0.183061235043373,-0.1320496765599922,0.01734268145594456,-0.02582219694052574,0.004551497646694603,-0.0798780087765175,0.06487210371375972,0.14565354894598218,0.018168936106330004,0.02582219694052574,0.004551497646694603,0.0798780087765175,0.06487210371375972,0.14565354894598218,0.018168936106330004,0.048542630693550345,0.0,3,0.4,0,0
0.026000000000000002,0.0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,-0.0004953985070930776,7.572447635501932e-05,0.3088651382237185,0.002743241624949724,0.004361342452780859,0.00037737873223634235,0.18281795899732914,0.13206086297687303,0.017345598164967085,0.18281313180315967,-0.13203933580202662,0.01734579822426935,-0.18300154787581552,0.13094358917549925,0.017345157977445985,-0.1830732896503108,-0.13204920936594702,0.0173443112931424,-0.02608034233696783,0.004746660701488943,-0.08441526892417303,0.014660739765184028,0.12545288855881825,0.010470537139296238,0.02608034233696783,0.004746660701488943,0.08441526892417303,0.014660739765184028,0.12545288855881825,0.010470537139296238,0.041297540177753014,0.0,3,0.4,0,0
0.028,0.0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,-0.0005490198635143051,8.615843523080018e-05,0.30869346938457476,0.002751338379398049,0.0046014807611698405,0.000394974003625754,0.18279894496393423,0.13206182190993648,0.017347354658929337,0.18279511961596734,-0.13203840912742298,0.017347541618662532,-0.18301491174583143,0.13094419564199078,0.01734680415444212,-0.18308585115019804,-0.13204865781478323,0.017345945810821273,-0.026766749536387403,0.005235679909693449,-0.08752028574703093,-0.006642446150728753,0.11473301667702338,0.006462247079852816,0.026766749536387403,0.005235679909693449,0.08752028574703093,0.006642446150728753,0.11473301667702338,0.006462247079852816,0.03846467652593367,0.0,3,0.4,0,0
0.03,0.0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,-0.0006040274932054783,9.75173754734461e-05,0.30851708719876514,0.0027173352731491266,0.004823550434820412,0.0004088798668444433,0.18277967338162118,0.13206285881555901,0.01734911606029052,0.18277721721299794,-0.1320374028165095,0.01734928003958386,-0.18302911389535667,0.13094481920912054,0.017348459511700665,-0.18309892480484805,-0.13204808954894182,0.017347585676149274,-0.027404315324127636,0.005662366952810507,-0.08914966725431667,-0.027426281502876158,0.10737398153054095,0.0068337637729028716,0.027404315324127636,0.005662366952810507,0.08914966725431667,0.027426281502876158,0.10737398153054095,0.0068337637729028716,0.03990044604984102,0.0,3,0.4,0,0
0.032,0.0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,-0.000660139028268477,0.00010968785557931117,0.3083362279093872,0.0026430153655301876,0.005022139479033072,0.00042600156540494646,0.18276027014842772,0.13206403185925325,0.017350878971764155,0.18275918588631307,-0.13203626010397568,0.01735101639431072,-0.1830440260422856,0.13094552422735561,0.017350126191204907,-0.18311274098516683,-0.13204744357719278,0.01734923491927426,-0.027810828358416726,0.0060461332695124,-0.09201569115881712,-0.046978336570898775,0.09126029157951343,0.009752871723785979,0.027810828358416726,0.0060461332695124,0.09201569115881712,0.046978336570898775,0.09126029157951343,0.009752871723785979,0.0436098333517151,0.0,3,0.4,0,0
0.034,0.0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,-0.000717439211099783,0.00012345302284349563,0.3081501730531624,0.002587132257091252,0.005197491409699051,0.0004456072219087255,0.1827405712072426,0.1320653039926796,0.017352643218218666,0.18274092083044857,-0.13203501328715297,0.017352756467158115,-0.18305940421527775,0.13094630127421403,0.017351799397681167,-0.1831269750869672,-0.1320467266913231,0.017350891723929146,-0.028531682904493236,0.007256724162761472,-0.09436495264825467,-0.009004989512887007,0.08414195546019253,0.009397035156415892,0.028531682904493236,0.007256724162761472,0.09436495264825467,0.009004989512887007,0.08414195546019253,0.009397035156415892,0.0451854422236706,0.0,3,0.4,0,0
0.036000000000000004,0.0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,-0.0007765070786757651,0.0001384884588695585,0.3079605514851266,0.0025329708451918994,0.005366093942857697,0.0004661993540422205,0.18272028403114068,0.13206652217589404,0.017354415847734117,0.1827227952482651,-0.13203382153296034,0.017354492452322928,-0.1830755096024397,0.13094702614884218,0.017353482355422445,-0.18314119777074858,-0.13204607069233745,0.017352546229379595,-0.029526857971313367,0.007319401710734983,-0.09560393792821775,-0.04526529632311034,0.0845130698621104,0.010760063923419551,0.029526857971313367,0.007319401710734983,0.09560393792821775,0.04526529632311034,0.0845130698621104,0.010760063923419551,0.0476063236054679,0.0,3,0.4,0,0
0.038,0.0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,-0.0008377322684772759,0.00015275443509608309,0.3077686640897207,0.0023597349470682845,0.005529573612866212,0.00048642941999240275,0.18269976332733232,0.1320676726820263,0.017356193842484713,0.1827046448635005,-0.13203270046064397,0.017356221429423335,-0.18309211269203426,0.13094777488529122,0.01735517528593783,-0.1831556511406723,-0.13204539028868825,0.017354199422023847,-0.03064517880565557,0.006505561684114615,-0.09664867501155816,-0.12808072659451186,0.07901656850063705,0.009062465025506655,0.03064517880565557,0.006505561684114615,0.09664867501155816,0.12808072659451186,0.07901656850063705,0.009062465025506655,0.04621320551527684,0.0,3,0.4,0,0
0.04,0.0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,-0.0009013488658498123,0.00016662714191875765,0.3075753850488868,0.002136938265698385,0.005683880080183945,0.0005027358253882846,0.18267918295192298,0.13206881973936777,0.017357969134737777,0.18268625633523036,-0.132031582877532,0.017357950950633333,-0.18310891051564357,0.1309485652132893,0.01735686938114972,-0.18317045141128507,-0.13204466352506286,0.01735585610225332,-0.03187986102054341,0.0069632718251499415,-0.09701478630259075,-0.09480724189057874,0.07532614641502176,0.006898866805302019,0.03187986102054341,0.0069632718251499415,0.09701478630259075,0.09480724189057874,0.07532614641502176,0.006898866805302019,0.04574199965099537,0.0,3,0.4,0,0
0.042,0.0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,-0.0009673730625883645,0.00018076167906431906,0.3073812466299277,0.0019363328727734894,0.005833474988057974,0.000517159532749493,0.18265831549421424,0.13206996880726027,0.01735974649260913,0.1826678630646713,-0.13203045712768882,0.01735967758852064,-0.1831261502381011,0.13094925839135274,0.017358566631043376,-0.18318547742697622,-0.13204403513588245,0.017357514193688223,-0.03301801307851312,0.00680880615899108,-0.09752913622673849,-0.1058812428837817,0.07429787283960493,0.007218969769082389,0.03301801307851312,0.00680880615899108,0.09752913622673849,0.1058812428837817,0.07429787283960493,0.007218969769082389,0.04704578900658658,0.0,3,0.4,0,0
0.044,0.0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,-0.0010358780253575898,0.00019425109544608522,0.3071858930709071,0.0017063078528241815,0.005975718912825334,0.0005365231826053963,0.18263708255125863,0.13207115093419,0.01736152580158129,0.18264963038665785,-0.13202929743223168,0.01736139822317384,-0.18314395038995593,0.13094978668625892,0.017360270490998447,-0.1832006507977241,-0.13204357216667423,0.017359173510172188,-0.03432511530424886,0.006360241162691529,-0.09824992318041946,-0.12425850270743088,0.06798072191606394,0.011883204605897578,0.03432511530424886,0.006360241162691529,0.09824992318041946,0.12425850270743088,0.06798072191606394,0.011883204605897578,0.052568561072837965,0.0,3,0.4,0,0
0.046,0.0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,-0.0011070232232095927,0.00020669210926518744,0.30698966382222204,0.001419633645797999,0.006108095063116048,0.0005642125186490394,0.18261559604252772,0.13207236440425316,0.01736330625542956,0.1826314684419898,-0.1320281036176095,0.017363112468797265,-0.18316208550572288,0.1309501734997429,0.017361979396841476,-0.18321593272798323,-0.13204324822733068,0.017360832453885616,-0.03562633091392075,0.005812588218098655,-0.09842498557328833,-0.16258329372942668,0.06443853812348865,0.015595646879297029,0.03562633091392075,0.005812588218098655,0.09842498557328833,0.16258329372942668,0.06443853812348865,0.015595646879297029,0.057034566011316436,0.0,3,0.4,0,0
0.048,0.0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,-0.0011808147595826872,0.00021824649098847894,0.30679361649381576,0.0011042299359036868,0.00623537296647414,0.0005990054585619199,0.18259407140434333,0.1320736368622721,0.017365083293702954,0.18261306107852546,-0.13202685103362136,0.01736482599949593,-0.1831803222656612,0.13095047539641044,0.017363687203332034,-0.18323160879749964,-0.13204300825647575,0.017362493740220974,-0.03694715009724691,0.005536702046616415,-0.09808859538838782,-0.15303539309774297,0.06288246157178243,0.019036349137693344,0.03694715009724691,0.005536702046616415,0.09808859538838782,0.15303539309774297,0.06288246157178243,0.019036349137693344,0.06152020128155667,0.0,3,0.4,0,0
0.05,0.0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,-0.0012573568148126078,0.00022956779162487122,0.3065972731414108,0.000842063628506147,0.006358492489732193,0.0006396368250069503,0.18257246227936644,0.13207497955726732,0.01736685607391586,0.1825944692851453,-0.13202553316028895,0.017366541762187132,-0.18319876978059998,0.13095068533504306,0.017365393482396657,-0.1832476902412396,-0.1320428622676384,0.017364160066399126,-0.03834996700502702,0.005640573804816471,-0.09874384217454944,-0.10938696830841921,0.060275338899035184,0.021476725084488245,0.03834996700502702,0.005640573804816471,0.09874384217454944,0.10938696830841921,0.060275338899035184,0.021476725084488245,0.06546726589433174,0.0,3,0.4,0,0
0.052000000000000005,0.0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,-0.0013364420681135573,0.0002406713762956211,0.30640005112098023,0.0006191408858755779,0.0064747786388899,0.0006868525757323332,0.18255081911933338,0.1320763962805848,0.017368625235761492,0.18257592557904886,-0.1320241418408017,0.0173682546424887,-0.18321739484022317,0.13095080458765707,0.017367100416041392,-0.18326396245211427,-0.1320428005180628,0.017365829416698286,-0.03946077607485383,0.005371053689987816,-0.09898972264451676,-0.11383908076125188,0.05604491352386613,0.025652351133927314,0.03946077607485383,0.005371053689987816,0.09898972264451676,0.11383908076125188,0.05604491352386613,0.025652351133927314,0.07048418089876896,0.0,3,0.4,0,0
0.054,0.0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,-0.0014180582791712849,0.0002516138766209341,0.30620389974671436,0.0004080163294803249,0.0065834887105729045,0.0007407846704572706,0.1825291777324505,0.1320779131454212,0.01737038786470793,0.18255744260732149,-0.13202264793227797,0.017369963523575477,-0.18323609379720596,0.13095086374985726,0.017368804654238817,-0.18328034101818755,-0.13204279862287202,0.017367498439404716,-0.040865241066907775,0.00552859230331792,-0.0976959838482617,-0.09763783282337624,0.052692133509061476,0.028223282219582237,0.040865241066907775,0.00552859230331792,0.0976959838482617,0.09763783282337624,0.052692133509061476,0.028223282219582237,0.07461711558980794,0.0,3,0.4,0,0
