time,trans_flag,des_cont_state_fl,des_cont_state_fr,des_cont_state_rl,des_cont_state_rr,cont_state_fl,cont_state_fr,cont_state_rl,cont_state_rr,vel_cmd_x,vel_cmd_y,vel_cmd_yaw,acc_cmd_x,acc_cmd_y,acc_cmd_yaw,base_pos_x,base_pos_y,base_pos_z,base_ang_roll,base_ang_pitch,base_ang_yaw,FL_foot_pos_x,FL_foot_pos_y,FL_foot_pos_z,FR_foot_pos_x,FR_foot_pos_y,FR_foot_pos_z,RL_foot_pos_x,RL_foot_pos_y,RL_foot_pos_z,RR_foot_pos_x,RR_foot_pos_y,RR_foot_pos_z,base_vel_x,base_vel_y,base_vel_z,base_vel_roll,base_vel_pitch,base_vel_yaw,x_vel_err,y_vel_err,z_vel_err,roll_vel_err,pitch_vel_err,yaw_vel_err,cmd_err,cont_err,terr_freq,terr_height,failed,gait_id,base,CoT,musculoskeletal,foot_force,MWE,WEXT,stability,FL_stride_t,FR_stride_t,RL_stride_t,RR_stride_t
5.01,0.0,0,1,1,0,0,1,1,0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.7234066593107074,0.03711927729709466,0.2930269813904175,0.0015268926391534576,0.02851423495299077,0.02612223361457477,0.8963106514985462,0.1748772268327233,0.10404594734464585,0.8837831467646512,-0.08990152849977912,0.017004068377723863,0.5322806253943402,0.15867821330557508,0.01599285540793277,0.5342807728898509,-0.11103253215786574,0.09905313124361541,0.33873101922166055,0.005415949053376478,0.06029957486664287,-0.06225330742596047,0.14884416901717215,-0.006341086768015338,0.0387310192216605,0.005415949053376478,0.06029957486664287,0.06225330742596047,0.14884416901717215,0.006341086768015338,0.050488055043052316,0.0,3,0.2,0,4,0.05346743341039859,3.039748648544104,0.09052870794330596,85.57383652097352,0.04073053154968109,34.510729884704574,0.0,0,0,0,0
5.0200000000000005,0.0,0,1,1,0,0,1,1,0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.7268620330631262,0.03727623784834993,0.2937060452595521,0.0019017841993019815,0.029528901951913156,0.02606616294285769,0.9058244507356139,0.1761230729402592,0.10255249129138974,0.8840695058892376,-0.08988926974248651,0.017020829025873735,0.5325703474533922,0.15868946856293112,0.016012584909496558,0.5438234343244862,-0.10955830870602239,0.09841711765241233,0.3479467984051706,0.007892447756717106,0.09602388094219265,0.0777383462734084,0.06029465006249699,0.008678218759560246,0.047946798405170576,0.007892447756717106,0.09602388094219265,0.0777383462734084,0.06029465006249699,0.008678218759560246,0.06451746492144793,0.0,3,0.2,0,4,0.05940602140841943,3.1287018043469206,0.0869803190607281,52.5145673811823,0.1592315499107465,34.73555842888218,0.0,0,0,0,0
5.03,0.0,0,1,1,0,0,1,1,0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.730401333328704,0.03742273997774765,0.2947299861588666,0.001512296496589203,0.029843785637863496,0.026307481784893262,0.9166261016900208,0.1776424709081723,0.09470907870597366,0.8843919093941055,-0.08987547117671502,0.0170387151429352,0.5328730417880807,0.15869613017204687,0.016032673722538526,0.5535842050210827,-0.10719733730793665,0.09396005673953088,0.35348078314276876,0.00383338626327295,0.12486741890016995,-0.12627723768168314,-0.01962727153503896,0.014405186629239633,0.05348078314276872,0.00383338626327295,0.12486741890016995,0.12627723768168314,0.01962727153503896,0.014405186629239633,0.0717193560352813,0.0,3,0.2,0,4,0.0813533983431086,3.344732905245125,0.08440963236873246,77.5857177895411,0.30679007184507157,35.09888254569577,0.0,0,0,0,0
5.04,0.0,0,1,1,0,0,1,1,0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.7340365627498417,0.037558944373614275,0.29595930527704767,0.00014209450957407136,0.028887744274122218,0.02626780093826715,0.9274871609298001,0.17891790264331184,0.08352668451689431,0.8847438880819964,-0.0898637240284697,0.01705780362907558,0.5331799036384975,0.1587066513907891,0.01605319999035723,0.5633078570378791,-0.10483331370878599,0.08741199416605447,0.36798101399147426,0.004219947992208668,0.14314573638283143,-0.17122402344422671,-0.15676515654862386,-0.0038826528619841164,0.06798101399147422,0.004219947992208668,0.14314573638283143,0.17122402344422671,0.15676515654862386,0.0038826528619841164,0.076083614845667,0.0,3,0.2,0,4,0.0728195973795136,3.02674964787164,0.08661273316549192,54.89338391264946,0.0593572007609644,35.407326925348286,0.0,0,0,0,0
5.05,0.0,0,1,1,0,0,1,1,0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.7378125517088078,0.03770249430203655,0.29729912768735284,-0.001933176766981685,0.027091592536637954,0.026274353335429147,0.9379333282292155,0.17987543431951927,0.07283031039651693,0.8851172014741258,-0.0898506412699003,0.01707820933463522,0.5334935256998228,0.15871710482155318,0.01607419816415126,0.5721046842058388,-0.10247373737369177,0.07913621044228968,0.37850448667250314,0.005126920435978437,0.14721605916783034,-0.22844452506113833,-0.16459978775928874,-0.011101732956407238,0.0785044866725031,0.005126920435978437,0.14721605916783034,0.22844452506113833,0.16459978775928874,0.011101732956407238,0.09473314006488877,0.0,3,0.2,0,4,0.08413565087673282,2.567879245734377,0.07894066960413075,79.06056982835825,0.07677475108116583,35.51824230966873,0.0,0,0,0,0
5.0600000000000005,0.0,0,1,1,0,0,1,1,0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.7416417852143304,0.037857045250421946,0.2987277555043005,-0.004592379837032518,0.02608895222936658,0.02604756198398285,0.9470390884948802,0.18077295500948265,0.060656689220118826,0.8854858103629976,-0.08983886147852618,0.01709851381613564,0.533827999627205,0.1587318475834312,0.01609588118997174,0.5807552945945655,-0.10140273709729362,0.06585487912048799,0.37899010322984034,0.0056259423959666615,0.1566653647372294,-0.23529704286702469,-0.02366014846736682,-0.029624645085136413,0.07899010322984029,0.0056259423959666615,0.1566653647372294,0.23529704286702469,0.02366014846736682,0.029624645085136413,0.11424069071094337,0.0,3,0.2,0,4,0.10911897493548528,2.323655292428046,0.06615492301187567,48.97821861636964,0.11216284392804066,35.78367810563982,0.0,0,0,0,0
5.07,0.0,0,0,0,0,0,1,1,0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.7454762656532244,0.03802706289396927,0.3001831150893121,-0.0053168054351552235,0.026838168348705338,0.0258533383575612,0.9543468739086823,0.1812286495396955,0.04869140153334603,0.8859888033118835,-0.08977416747137047,0.017394433974559947,0.5341831219991742,0.15882665659710435,0.01630716891236128,0.5896277691366141,-0.100165952442448,0.051783931284212215,0.38121510575753736,0.0048895124077603545,0.15147704483433272,-0.016526309540668683,0.162972210996831,-0.010445103805653755,0.08121510575753732,0.0048895124077603545,0.15147704483433272,0.016526309540668683,0.162972210996831,0.010445103805653755,0.09654972197095142,10.0,3,0.2,0,4,0.10331328053005788,1.6691126220006527,0.067669376857272,73.21094137780638,0.22848878624489433,35.876424916831986,10.0,0,0,0,0
5.08,0.0,0,0,0,0,0,0,0,0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.7493657226026945,0.038174926850720686,0.3008558474546659,-0.005789467700938689,0.026754713188327672,0.025456487066096115,0.9579467781437304,0.181628229284722,0.03352609500825586,0.8905784615007118,-0.08922598597010127,0.023143764064022077,0.5349609916788498,0.1614952488651914,0.020937227159532362,0.5971932722177209,-0.10095663814031089,0.03626528453687353,0.39422914054819547,0.0050310290878556665,0.013234136541169526,-0.048686689923785983,-0.13102004469721518,-0.037177999318655376,0.09422914054819542,0.0050310290878556665,0.013234136541169526,0.048686689923785983,0.13102004469721518,0.037177999318655376,0.13643816895470645,40.0,3,0.2,0,4,0.1353297684355951,1.984171295154819,0.05828268424738894,0.0,0.17879289109076502,35.99268383142607,40.0,0,0,0,0
5.09,0.0,0,0,0,0,0,0,0,0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.7533784099316786,0.03829138028833415,0.3003736314084194,-0.007868380930951496,0.025723253766074983,0.025442119385308885,0.955222162307798,0.1816268698655635,0.01677840846352141,0.8997118731669806,-0.09001500716944379,0.03439520129044335,0.540008278158358,0.16341519069839788,0.02860251271891273,0.599560325800474,-0.0974997200566387,0.018429311265868387,0.41371500795240645,0.00046014899634204377,-0.10021421240065373,-0.13500486224790678,-0.17159317316277845,0.02791081963238195,0.11371500795240641,0.00046014899634204377,0.10021421240065373,0.13500486224790678,0.17159317316277845,0.02791081963238195,0.1420859765811304,0.0,3,0.2,0,4,0.1228566797234482,2.534839359545896,0.06951385346483797,0.0,0.4137217376098796,36.29264369596459,0.0,0,0,0,0
5.1000000000000005,0.0,1,0,0,1,1,0,0,1,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.7575246134979456,0.038357477468851715,0.29898636669678363,-0.00529319937844058,0.021715885931744117,0.025280541057277332,0.9554520755932351,0.18162389317153504,0.016802839930672026,0.9070390942727752,-0.09114153788871118,0.044242780663515086,0.5459754942101138,0.16496689292751235,0.036727940642535845,0.5997034710322584,-0.09700921690501883,0.01700652591249638,0.4035174508646086,-0.005310905822861688,-0.11231425789376862,0.24876494251584416,-0.4221765260556568,-0.0593781144776449,0.10351745086460856,0.005310905822861688,0.11231425789376862,0.24876494251584416,0.4221765260556568,0.0593781144776449,0.16820647116511514,20.0,3,0.2,0,4,0.1573238285273853,1.4339743535378868,0.06256759805360433,91.52237209160032,0.9387076984471647,35.44473542141119,20.0,0.17,0.0,0.0,0.17
5.11,0.0,1,0,0,1,1,0,0,1,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.7612590781284015,0.03839518997680197,0.2980682416944384,-0.0015132583599444737,0.018884645617384788,0.024903586849112425,0.9556735127374412,0.18162107692831703,0.016821179152302523,0.9128421324751748,-0.09031611892603093,0.05362751092924434,0.5503530353715465,0.16589526509238928,0.04791984530849236,0.5998266691859108,-0.0970057335953453,0.017026258750617,0.3541164578590385,-0.005799068904121964,-0.06071148428899651,0.48235525160872317,-0.14775508392701464,-0.01967187712715679,0.05411645785903846,0.005799068904121964,0.06071148428899651,0.48235525160872317,0.14775508392701464,0.01967187712715679,0.07958740389031721,0.0,3,0.2,0,4,0.11043555068116362,3.5142884061801043,0.1150085694404841,123.19180022270083,0.07941468730332724,35.04883674544548,0.0,0,0,0,0
5.12,0.0,1,0,0,1,1,0,0,1,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.7646916307957783,0.0384472462244537,0.2975632265729078,0.0024855098808106405,0.01896358014275612,0.02445552128775979,0.9558727984407565,0.18161712359682544,0.016838345189524845,0.9178543131476424,-0.08964518823370773,0.06420454409977966,0.5545679356883495,0.16621268915017345,0.059376640534855474,0.6000019547724686,-0.09699668519460423,0.017042634041880778,0.33451431392700665,-0.0010527370849794124,-0.025210462325686446,0.3735008170317212,0.15966044298263038,-0.0640672217784513,0.0345143139270066,0.0010527370849794124,0.025210462325686446,0.3735008170317212,0.15966044298263038,0.0640672217784513,0.09963427279043731,0.0,3,0.2,0,4,0.09437100096064306,1.811309887629904,0.0698336143119599,62.548947855399014,0.16834158847879566,34.954512548420084,0.0,0,0,0,0
5.13,0.0,1,0,0,1,1,0,0,1,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.7679633677630389,0.03848309078317325,0.29744888817311227,0.004195480592662675,0.021558022874454075,0.024067999648959792,0.9560545093586048,0.1816139849604574,0.016854878659763012,0.9226780795118489,-0.08931439898336678,0.07352001334125166,0.5596305133668065,0.16553396704601914,0.06772195670803413,0.6002304934951096,-0.09699055537813994,0.017057782221769124,0.32555297621938184,-0.004051239875344155,0.005457780657729288,0.11480902496987533,0.31175034210442826,-0.016690927433746484,0.025552976219381796,0.004051239875344155,0.005457780657729288,0.11480902496987533,0.31175034210442826,0.016690927433746484,0.046295143528472436,0.0,3,0.2,0,4,0.06603982265239214,2.4065494983103246,0.08974758541018105,85.42437200202093,0.14191647753321257,34.81384655665431,0.0,0,0,0,0
5.14,0.0,1,0,0,1,1,0,0,1,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.7712357979130311,0.03854982386751937,0.2974721769548275,0.005495837795428899,0.0247718153887575,0.023796030812238095,0.9562404300048101,0.1816136389965673,0.01687133471287497,0.9281013130554701,-0.08991600947311422,0.0815211051892536,0.5649597466665988,0.1644390851495579,0.07437460511144117,0.6004758469877938,-0.09698196028307741,0.01707298588081027,0.3264177653064799,-0.0016582948157908622,0.017968892309367518,0.005415897420716485,0.3362091783011103,-0.02889297461536552,0.02641776530647988,0.0016582948157908622,0.017968892309367518,0.005415897420716485,0.3362091783011103,0.02889297461536552,0.05696903473763626,0.0,3,0.2,0,4,0.05821129444767842,1.877004886600475,0.06643733297905781,50.435732316800944,0.09263699108604817,34.81315835813702,0.0,0,0,0,0
5.15,0.0,1,0,0,1,1,0,0,1,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.7745093467889402,0.038599538896400394,0.29762581783749364,0.004932311760100095,0.02789159846386946,0.023771545681788738,0.9564318748784774,0.18161608486737532,0.01688751992851556,0.9344275545262033,-0.09033078735357576,0.08807914570372624,0.5726336738825476,0.16320523294693956,0.0802346995978499,0.6007341624487553,-0.09697756713036194,0.017088367206901184,0.3286337270742224,-0.0006604963383544297,0.029131225983448028,0.01155654427707788,0.29009698224513947,0.006151011768879823,0.028633727074222348,0.0006604963383544297,0.029131225983448028,0.01155654427707788,0.29009698224513947,0.006151011768879823,0.035445235181456605,0.0,3,0.2,0,4,0.037521645673709636,2.281409328362904,0.07807528414004161,74.39159365789732,0.02802084037375907,34.856516333822086,0.0,0,0,0,0
5.16,0.0,1,0,0,1,1,0,0,1,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.7778329793286173,0.038678954525628216,0.29788208080102896,0.00444046382559161,0.03044978036982604,0.023812736238870136,0.9566414880297371,0.18162126594497788,0.016903693663463948,0.9412587234138678,-0.09074512006126959,0.0924767109042202,0.580858049228697,0.16225602587354354,0.08454868801734597,0.6009979019171496,-0.09697202885854513,0.017103961817879154,0.3349621803192347,-0.0004555480122190804,0.04046802619250952,-0.1571920517119629,0.20662134124914483,0.012650123431117554,0.03496218031923465,0.0004555480122190804,0.04046802619250952,0.1571920517119629,0.20662134124914483,0.012650123431117554,0.04806785176257128,0.0,3,0.2,0,4,0.0371100046254701,2.064957381598797,0.06878059413974265,49.01985236063975,0.02934523830297231,34.90892935785031,0.0,0,0,0,0
5.17,0.0,1,0,0,1,1,0,0,1,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.7812411628922554,0.03876291394211449,0.29821867545764363,0.0034526183363819186,0.03190756025088137,0.024017315849632907,0.95687485255068,0.1816296620355172,0.016919998171604778,0.9477044336977215,-0.09124488969674734,0.09428157858000026,0.58936925529038,0.161449464915168,0.08679278278103024,0.6012607702893878,-0.0969674357662979,0.017119856917996334,0.3436457173931864,0.002917574021299064,0.04918552961974814,0.019365299433198067,0.11018101926093792,0.013343142642465704,0.043645717393186345,0.002917574021299064,0.04918552961974814,0.019365299433198067,0.11018101926093792,0.013343142642465704,0.05990643405695112,0.0,3,0.2,0,4,0.06189185685872385,1.9309045067673307,0.06754122508394014,72.29391057455574,0.0230319529690316,34.982124961592014,0.0,0,0,0,0
5.18,0.0,1,0,0,1,1,0,0,1,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.7847199661534472,0.038876299499533994,0.2986702119394667,0.002790400440641832,0.03270092021987803,0.024117692611526683,0.9571289420038519,0.18163886749146196,0.01693659689937324,0.9539929579763159,-0.09171134715787978,0.09241060984751662,0.5971908346014141,0.16109002479914464,0.08531253767651202,0.6015308675734845,-0.0969603472029081,0.01713594939315599,0.3490894289664287,0.0021634823870133424,0.06411263056600484,-0.18843422946862795,0.02942354601759483,0.008941466894684738,0.04908942896642865,0.0021634823870133424,0.06411263056600484,0.18843422946862795,0.02942354601759483,0.008941466894684738,0.06019437824812673,0.0,3,0.2,0,4,0.05934726410169405,2.0065452748760384,0.06817713550407727,48.16411937871773,0.045311849673551285,35.072404945220036,0.0,0,0,0,0
5.19,0.0,1,0,0,1,1,0,0,1,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.7882130484088502,0.038969185676067095,0.2993040434600221,-0.00016981006703803005,0.033154964082448446,0.02425228666648639,0.9573893823521172,0.1816475889250317,0.016953122806286663,0.961671110704948,-0.09218526669464724,0.08575456544853077,0.6061814608727892,0.16149207256749276,0.07914670783342717,0.6018195791024586,-0.09695468232719043,0.017152310286842914,0.3433867179977108,0.0005174761458743675,0.08516483441689976,-0.37028720129808745,0.08771798401441959,0.019275113685824692,0.043386717997710766,0.0005174761458743675,0.08516483441689976,0.37028720129808745,0.08771798401441959,0.019275113685824692,0.06317930782940984,0.0,3,0.2,0,4,0.0618039840809117,2.7019887948210646,0.07383178089934336,67.93901246848674,0.3077637856630605,35.331530116779945,0.0,0,0,0,0
5.2,0.0,1,0,0,1,1,0,0,1,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.7916390901300866,0.03908863897014872,0.3000804752785396,-0.002856530815431848,0.0343113281124956,0.024517842566131706,0.9576459315901804,0.1816599286739078,0.01696924329123961,0.9704558614079508,-0.09284441686234306,0.07275125125003752,0.616445854343693,0.16159677819887772,0.0686695850643465,0.602117755625884,-0.09694825875099404,0.01716873536424232,0.3369267896320612,0.004249785961946735,0.08938347113694173,-0.23179171342441734,0.1201033618907005,0.03237694303058232,0.03692678963206114,0.004249785961946735,0.08938347113694173,0.23179171342441734,0.1201033618907005,0.03237694303058232,0.0735535186245902,0.0,3,0.2,0,4,0.07120380543178159,2.1981088394062978,0.06381614993765308,40.01971438172806,0.32245641576094886,35.7624974945702,0.0,0,0,0,0
5.21,0.0,1,0,0,1,1,0,0,1,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.795011581967175,0.03921993838256558,0.30085171887647033,-0.0038931361874374464,0.035408471295003574,0.024780872546159526,0.9579064173215687,0.18167281741134197,0.016985218799203672,0.9795754499241571,-0.09224077453740753,0.05929313075851041,0.6259803246960325,0.16150506844137472,0.05773105298709881,0.6024067152083963,-0.09694090767506766,0.01718475598636235,0.3339097777013902,0.00606753259656792,0.08906046725825664,0.011366558442379637,0.12337752228759774,0.020251178880927805,0.03390977770139014,0.00606753259656792,0.08906046725825664,0.011366558442379637,0.12337752228759774,0.020251178880927805,0.06022848917888587,0.0,3,0.2,0,4,0.06442009646614048,1.6885270965631562,0.07416534170604758,76.35518772044557,0.13960956302930638,35.80467912671152,0.0,0,0,0,0
5.22,0.0,0,0,0,0,1,0,0,1,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.7983883721429959,0.039349252551125403,0.30157779820410896,-0.0050918872558852885,0.0368533093846124,0.025038905859306036,0.9583356102464211,0.18151385100238565,0.017661734167188387,0.9888614550478454,-0.0913534276134488,0.047700975937892576,0.6338861482783107,0.16165693894132904,0.04693011593044809,0.6028442723691558,-0.09684817126674124,0.017755161973399103,0.33519635629212247,0.0014323088958370105,0.07835983424411642,-0.2608026884862735,0.12813217786017936,0.027112447810088414,0.03519635629212242,0.0014323088958370105,0.07835983424411642,0.2608026884862735,0.12813217786017936,0.027112447810088414,0.06374111299804784,10.0,3,0.2,0,4,0.06596041099646084,1.5871751619847423,0.07519210330149505,48.73753034109268,0.11244577652030419,35.68787883304399,10.0,0,0,0,0
5.23,0.0,0,0,0,0,0,0,0,0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.8020258976405149,0.03948925511832934,0.3013393224757857,-0.004823918666938716,0.03547956220755211,0.02564424582012526,0.9614635965867481,0.17891363388675602,0.02913733048232714,0.9913295818300021,-0.09017068088361621,0.03455078595996022,0.6360862693933973,0.16170112239214318,0.03267450891720308,0.6061147582618651,-0.0961554376564636,0.026785152001917195,0.3806919992784988,0.005543854902638091,-0.07605791570178419,0.1692669046514426,-0.31091213232239684,0.05526203037351748,0.08069199927849874,0.005543854902638091,0.07605791570178419,0.1692669046514426,0.31091213232239684,0.05526203037351748,0.1414978845546543,30.0,3,0.2,0,4,0.1369762655748666,3.6348192269445585,0.06135697587464697,0.0,0.48682802193773633,35.899463670055134,30.0,0,0,0,0
5.24,0.0,0,0,0,0,0,0,0,0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.8058036959371074,0.03962943727960072,0.29993560046490714,-0.0026886531191977975,0.031680240360762335,0.025971821798600057,0.964761389390366,0.17686294667726082,0.04054891198573507,0.9890351642706321,-0.08668706960429412,0.019221209429179875,0.637051952201693,0.1613374298325234,0.017297921076130957,0.6111369027990938,-0.09764215770902719,0.038026497668725234,0.3849480332191236,0.0045571197775572695,-0.18249730731806338,0.21079724652162507,-0.4547072543838907,-0.0042545120718124885,0.08494803321912353,0.0045571197775572695,0.18249730731806338,0.21079724652162507,0.4547072543838907,0.0042545120718124885,0.09375966506849329,0.0,3,0.2,0,4,0.11459879572884249,0.6852739556968762,0.03042740171494663,0.0,0.41605957087914813,36.06851900650695,0.0,0,0,0,0
5.25,0.0,0,1,1,0,0,1,1,0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.8095355699749011,0.03973921307660749,0.29772111535336593,-0.0018697435364930753,0.02808510522491714,0.025847861639123258,0.9678075513640324,0.17608046606150202,0.0510397630026142,0.9888639840146299,-0.08624548386777435,0.01761014822128601,0.6371624410734539,0.16127891068327804,0.015798632099836674,0.615970853232239,-0.10092950546394033,0.0490509063530952,0.3640362820634388,-0.0014042778786569291,-0.19567053343489194,-0.1858979405655596,-0.22419056224553566,0.011136008451712195,0.06403628206343875,0.0014042778786569291,0.19567053343489194,0.1858979405655596,0.22419056224553566,0.011136008451712195,0.07657656839380789,10.0,3,0.2,0,4,0.1042331248587228,0.9248798625544804,0.061358103763873593,72.92146346440146,0.8894667002537482,35.441155143222595,10.0,0.0,0.17,0.17,0.0
5.26,0.0,0,1,1,0,0,1,1,0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.8130128046367653,0.039849190192028205,0.2959430991517417,-0.0038382040702763095,0.02565819263464908,0.025678852232834875,0.9686528986580644,0.17496739035662837,0.06070000539323264,0.9890362594697968,-0.08624172891206952,0.017625755353991246,0.6372366999108023,0.16128956743962614,0.015823442147971323,0.6176198854505532,-0.1042006864205901,0.06040043655502583,0.34090495141821886,0.005786147473656904,-0.14076648283219942,-0.2020999652518782,-0.19584210512143777,-0.03943544983124084,0.040904951418218816,0.005786147473656904,0.14076648283219942,0.2020999652518782,0.19584210512143777,0.03943544983124084,0.08612654872311656,0.0,3,0.2,0,4,0.07794600976976776,3.4851717873369807,0.12623858755272752,83.38455994834642,0.09485793241979956,34.93576963380758,0.0,0,0,0,0
5.2700000000000005,0.0,0,1,1,0,0,1,1,0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.8163063006567656,0.039987262929392,0.2946413447739883,-0.004867716945848158,0.024867190593431454,0.025623305765887804,0.9726582009000864,0.17444963764046903,0.07231428105904572,0.9892048568789091,-0.08623358708400956,0.0176404441756135,0.6373606565696575,0.1612986110240343,0.01584455422834527,0.6195647121038834,-0.10683394709074727,0.0717839153633206,0.3255748772776895,0.007399906470023556,-0.10185375386520155,0.07541847291577201,0.016621166793970295,0.007920222104122507,0.02557487727768948,0.007399906470023556,0.10185375386520155,0.07541847291577201,0.016621166793970295,0.007920222104122507,0.040895005851835545,0.0,3,0.2,0,4,0.049403363935604724,2.5985686276000988,0.09371086870908378,99.08140922012468,0.04388633701823841,34.74618123967502,0.0,0,0,0,0
5.28,0.0,0,1,1,0,0,1,1,0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.8195141838523379,0.040165648480813304,0.2937465627787322,-0.0027855312003170103,0.02537698151200085,0.025583433360838584,0.97890248444637,0.1748028627442314,0.08382839345722833,0.9893779035391046,-0.08622259778575812,0.0176545998890342,0.6375309529087858,0.1613113361749199,0.015863886255414433,0.623084676467864,-0.10844542179619565,0.08212898717634431,0.3222325587348806,0.011259987960822407,-0.058815852418454564,0.2021456733128545,0.08442642272981107,0.0015984249423833855,0.02223255873488056,0.011259987960822407,0.058815852418454564,0.2021456733128545,0.08442642272981107,0.0015984249423833855,0.03509097163808635,0.0,3,0.2,0,4,0.03834856328834314,2.766100560242366,0.10043602120869086,62.521791685485276,0.07823373662273947,34.59828335843714,0.0,0,0,0,0
5.29,0.0,0,1,1,0,0,1,1,0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.8227316243997451,0.04036563936633064,0.2932963294301906,-0.0009249314263843677,0.02616404096306124,0.025751328604409866,0.9863652126640863,0.17543865616239368,0.09325273025255688,0.9895821940247932,-0.0862075101429136,0.01766844613890034,0.6377317040305118,0.16132238949622812,0.0158826367855969,0.627479661026513,-0.10848413010075067,0.09039883669349846,0.3255823177072871,0.011749126503961881,-0.01736066279768758,0.1782660473163371,0.07098603955335113,0.013790450851811659,0.025582317707287083,0.011749126503961881,0.01736066279768758,0.1782660473163371,0.07098603955335113,0.013790450851811659,0.05112189506306063,0.0,3,0.2,0,4,0.0535467197705505,2.62400536792865,0.09019214633142374,90.23849357544026,0.09306763448046351,34.48802302381038,0.0,0,0,0,0
5.3,0.0,0,1,1,0,0,1,1,0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.8260146196574356,0.04056066319703039,0.2931941040751954,0.000514961434819048,0.027055808237086643,0.025743201553007737,0.9944944419452395,0.1768952716147447,0.10041472851716221,0.9898090285419442,-0.08619446694837866,0.01768222890145235,0.6379616295332642,0.16133568679611449,0.01590158585686008,0.633436388665038,-0.1084519473606384,0.09629989612246134,0.331142348826733,0.01081298960192239,0.016994796512659567,0.06479446525758757,0.11075742480267248,-0.0030047390993118536,0.031142348826732946,0.01081298960192239,0.016994796512659567,0.06479446525758757,0.11075742480267248,0.0030047390993118536,0.04496007752796719,0.0,3,0.2,0,4,0.04568719235231407,2.7716744800613986,0.09263866661846626,57.6780232293075,0.03138811154959209,34.475957867810436,0.0,0,0,0,0
5.3100000000000005,0.0,0,1,1,0,0,1,1,0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.8293645528080563,0.040768098732017005,0.293470882385992,0.001045364519326988,0.028131407210257864,0.025834764994421482,1.0035447902996042,0.1783327959001919,0.10433578018309395,0.9900656922936821,-0.08617829960373372,0.017696339847595166,0.6382198412427356,0.16134837703764032,0.01592077714079701,0.6410453192417722,-0.10734860220310162,0.09907968944795882,0.3382725083612758,0.012842691605724847,0.05594053845024248,0.06917935680229162,0.10068433661145831,0.00940962922969992,0.03827250836127577,0.012842691605724847,0.05594053845024248,0.06917935680229162,0.10068433661145831,0.00940962922969992,0.06052482919670054,0.0,3,0.2,0,4,0.05788208742368709,2.8628451630524365,0.08572253182331252,82.32451690426203,0.041122977569098884,34.55825343221427,0.0,0,0,0,0
5.32,0.0,0,1,1,0,0,1,1,0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.8328055253829356,0.040974709173828484,0.29410414244130784,0.0014324766164608557,0.028955152968034747,0.025861677499832116,1.012792768945567,0.17987422361541738,0.10259638723901773,0.9903514720592882,-0.0861627679449606,0.0177110067490103,0.6385027677187789,0.16136197044822428,0.015940549275729493,0.6500512162951957,-0.10575029253143979,0.0983685676409372,0.34689438703074843,0.012128310589131996,0.09089368577485533,0.10656444480442781,0.04698959631657605,0.002376305280222025,0.046894387030748386,0.012128310589131996,0.09089368577485533,0.10656444480442781,0.04698959631657605,0.002376305280222025,0.0613990029001024,0.0,3,0.2,0,4,0.05729934685259195,2.987003045382549,0.0871549834174859,52.62692195575373,0.13609546392633232,34.7515675202054,0.0,0,0,0,0
